what,kind,bundleId,bundleVersion,description,time
java.specification.version,sysinfo,,,"1.6",1343077501810
java.vendor,sysinfo,,,"Apple Inc.",1343077501810
java.version,sysinfo,,,"1.6.0_33",1343077501810
java.vm.info,sysinfo,,,"mixed mode",1343077501810
java.vm.name,sysinfo,,,"Java HotSpot(TM) 64-Bit Server VM",1343077501810
java.vm.specification.name,sysinfo,,,"Java Virtual Machine Specification",1343077501810
java.vm.specification.vendor,sysinfo,,,"Sun Microsystems Inc.",1343077501810
java.vm.specification.version,sysinfo,,,"1.0",1343077501810
java.vm.vendor,sysinfo,,,"Apple Inc.",1343077501810
java.vm.version,sysinfo,,,"20.8-b03-424",1343077501810
started,bundle,org.eclipse.wst.sse.core,1.1.504.v201102160550,"org.eclipse.wst.sse.core",1343077501855
started,bundle,org.eclipse.wst.sse.ui,1.2.3.v201102102045,"org.eclipse.wst.sse.ui",1343077501873
started,bundle,org.eclipse.wst.xml.ui,1.1.103.v201101122108,"org.eclipse.wst.xml.ui",1343077501877
activated,view,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.PackageExplorer",1343077503486
activated,view,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.PackageExplorer",1343077503513
closed,view,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.internal.introview",1343077503533
opened,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1343077505043
started,bundle,com.android.ide.eclipse.traceview,18.0.0.v201203301601-306762,"com.android.ide.eclipse.traceview",1343077508010
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1343077529864
started,bundle,org.eclipse.debug.core,3.6.0.v20100519,"org.eclipse.debug.core",1343077599524
started,bundle,org.eclipse.jdt.launching,3.5.200.v20110105_r362,"org.eclipse.jdt.launching",1343077599541
error,log,,,"Exception occurred while saving project preferences: /LunchList/.settings/org.eclipse.jdt.core.prefs.",1343077599543
error,log,,,"Exception occurred while saving project preferences: /LunchList/.settings/org.eclipse.jdt.core.prefs.",1343077599545
error,log,,,"Exception occurred while saving project preferences: /LunchList/.settings/org.eclipse.jdt.core.prefs.",1343077599546
started,bundle,org.eclipse.jdt.apt.core,3.3.402.R36_v20110120-1000,"org.eclipse.jdt.apt.core",1343077599739
started,bundle,org.eclipse.wst.server.core,1.1.206.v20110110,"org.eclipse.wst.server.core",1343077599880
started,bundle,org.eclipse.jdt.launching.macosx,3.2.100.v20100505,"org.eclipse.jdt.launching.macosx",1343077599932
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1343077599938
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1343077606068
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1343077607551
executed,command,org.eclipse.ui.ide,3.6.2.M20101201-0800,"org.eclipse.ui.project.cleanAction",1343077607856
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1343077619380
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1343077639201
executed,command,org.eclipse.ui.ide,3.6.2.M20101201-0800,"org.eclipse.ui.project.buildAutomatically",1343077642327
started,bundle,org.eclipse.debug.ui,3.6.3.v20101201_r362,"org.eclipse.debug.ui",1343077645560
started,bundle,org.eclipse.jdt.junit,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.junit",1343077645738
started,bundle,org.eclipse.jdt.debug,3.6.1.v20100715_r361,"org.eclipse.jdt.debug",1343077645770
started,bundle,org.eclipse.jdt.debug.ui,3.5.2.v20100928a_r362,"org.eclipse.jdt.debug.ui",1343077645849
started,bundle,org.eclipse.jdt.junit.core,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.junit.core",1343077645865
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1343077645951
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1343077648799
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1343077650074
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1343077654085
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1343077654360
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1343077668965
activated,view,org.eclipse.ui.views,3.5.1.M20110202-0800,"org.eclipse.ui.views.ContentOutline",1343077669087
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1343077669942
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1343077670038
activated,view,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.PackageExplorer",1343077671992
activated,view,org.eclipse.mylyn.tasks.ui,3.6.2.v20110826-0100,"org.eclipse.mylyn.tasks.ui.views.tasks",1343077673160
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1343077676240
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1343077680208
activated,view,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.PackageExplorer",1343077683440
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1343077686541
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1343077780740
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1343077797529
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1343078455496
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1343078545386
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1343078547536
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1343078547627
error,log,,,"Unhandled event loop exception",1343078551920
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1343078554719
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1343078560272
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1343078560530
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1343078565302
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1343078689865
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1343078694605
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1343078697483
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1343078697704
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1343078700577
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1343078704873
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1343078716595
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1343078719077
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1343078742652
started,bundle,org.eclipse.wst.xml.core,1.1.503.v201102102045,"org.eclipse.wst.xml.core",1343078804691
started,bundle,org.eclipse.wst.common.uriresolver,1.1.401.v201004280700,"org.eclipse.wst.common.uriresolver",1343078804887
started,bundle,org.eclipse.wst.validation,1.2.201.v201101270100,"org.eclipse.wst.validation",1343078805297
started,bundle,org.eclipse.wst.common.project.facet.core,1.4.102.v201008170019,"org.eclipse.wst.common.project.facet.core",1343078805299
started,bundle,org.eclipse.wst.dtd.ui,1.0.500.v201004290328,"org.eclipse.wst.dtd.ui",1343078805435
started,bundle,org.eclipse.emf.common,2.6.0.v20100914-1218,"org.eclipse.emf.common",1343078805442
started,bundle,org.eclipse.compare.core,3.5.101.R36x_v20100929-0800,"org.eclipse.compare.core",1343078805607
error,log,,,"Current file is not a match for the given config.",1343078805738
error,log,,,"Current file is not a match for the given config.",1343078805784
error,log,,,"Current file is not a match for the given config.",1343078805785
error,log,,,"Current file is not a match for the given config.",1343078805785
error,log,,,"Current file is not a match for the given config.",1343078805786
error,log,,,"Current file is not a match for the given config.",1343078805786
error,log,,,"Current file is not a match for the given config.",1343078805788
error,log,,,"Current file is not a match for the given config.",1343078805789
error,log,,,"Current file is not a match for the given config.",1343078805790
error,log,,,"Current file is not a match for the given config.",1343078805790
error,log,,,"Current file is not a match for the given config.",1343078805790
error,log,,,"Current file is not a match for the given config.",1343078805792
error,log,,,"Current file is not a match for the given config.",1343078805792
error,log,,,"Current file is not a match for the given config.",1343078805792
error,log,,,"Current file is not a match for the given config.",1343078805793
error,log,,,"Current file is not a match for the given config.",1343078805793
error,log,,,"Current file is not a match for the given config.",1343078805793
error,log,,,"Current file is not a match for the given config.",1343078805794
error,log,,,"Current file is not a match for the given config.",1343078805794
error,log,,,"Current file is not a match for the given config.",1343078805794
error,log,,,"Current file is not a match for the given config.",1343078805795
error,log,,,"Current file is not a match for the given config.",1343078805796
error,log,,,"Current file is not a match for the given config.",1343078805796
error,log,,,"Current file is not a match for the given config.",1343078805796
error,log,,,"Current file is not a match for the given config.",1343078805797
error,log,,,"Current file is not a match for the given config.",1343078805797
error,log,,,"Current file is not a match for the given config.",1343078805798
error,log,,,"Current file is not a match for the given config.",1343078805798
error,log,,,"Current file is not a match for the given config.",1343078805798
error,log,,,"Current file is not a match for the given config.",1343078805799
error,log,,,"Current file is not a match for the given config.",1343078805799
error,log,,,"Current file is not a match for the given config.",1343078805800
error,log,,,"Current file is not a match for the given config.",1343078805800
error,log,,,"Current file is not a match for the given config.",1343078805801
error,log,,,"Current file is not a match for the given config.",1343078805801
error,log,,,"Current file is not a match for the given config.",1343078805801
error,log,,,"Current file is not a match for the given config.",1343078805805
error,log,,,"Current file is not a match for the given config.",1343078805806
error,log,,,"Current file is not a match for the given config.",1343078805806
error,log,,,"Current file is not a match for the given config.",1343078805807
error,log,,,"Current file is not a match for the given config.",1343078806075
error,log,,,"Current file is not a match for the given config.",1343078806076
error,log,,,"Current file is not a match for the given config.",1343078806076
error,log,,,"Current file is not a match for the given config.",1343078806077
error,log,,,"Current file is not a match for the given config.",1343078806077
error,log,,,"Current file is not a match for the given config.",1343078806078
error,log,,,"Current file is not a match for the given config.",1343078806078
error,log,,,"Current file is not a match for the given config.",1343078806078
error,log,,,"Current file is not a match for the given config.",1343078806079
error,log,,,"Current file is not a match for the given config.",1343078806079
error,log,,,"Current file is not a match for the given config.",1343078806080
error,log,,,"Current file is not a match for the given config.",1343078806081
error,log,,,"Current file is not a match for the given config.",1343078806081
error,log,,,"Current file is not a match for the given config.",1343078806082
error,log,,,"Current file is not a match for the given config.",1343078806082
error,log,,,"Current file is not a match for the given config.",1343078806083
error,log,,,"Current file is not a match for the given config.",1343078806083
error,log,,,"Current file is not a match for the given config.",1343078806083
error,log,,,"Current file is not a match for the given config.",1343078806084
error,log,,,"Current file is not a match for the given config.",1343078806084
error,log,,,"Current file is not a match for the given config.",1343078806085
error,log,,,"Current file is not a match for the given config.",1343078806086
error,log,,,"Current file is not a match for the given config.",1343078806086
error,log,,,"Current file is not a match for the given config.",1343078806086
error,log,,,"Current file is not a match for the given config.",1343078806087
error,log,,,"Current file is not a match for the given config.",1343078806088
error,log,,,"Current file is not a match for the given config.",1343078806089
error,log,,,"Current file is not a match for the given config.",1343078806089
error,log,,,"Current file is not a match for the given config.",1343078806090
error,log,,,"Current file is not a match for the given config.",1343078806090
error,log,,,"Current file is not a match for the given config.",1343078806091
error,log,,,"Current file is not a match for the given config.",1343078806091
error,log,,,"Current file is not a match for the given config.",1343078806092
error,log,,,"Current file is not a match for the given config.",1343078806093
error,log,,,"Current file is not a match for the given config.",1343078806093
error,log,,,"Current file is not a match for the given config.",1343078806094
error,log,,,"Current file is not a match for the given config.",1343078806096
error,log,,,"Current file is not a match for the given config.",1343078806097
error,log,,,"Current file is not a match for the given config.",1343078806097
error,log,,,"Current file is not a match for the given config.",1343078806097
error,log,,,"Current file is not a match for the given config.",1343078806098
error,log,,,"Current file is not a match for the given config.",1343078806098
error,log,,,"Current file is not a match for the given config.",1343078806099
error,log,,,"Current file is not a match for the given config.",1343078806099
error,log,,,"Current file is not a match for the given config.",1343078806100
error,log,,,"Current file is not a match for the given config.",1343078806101
error,log,,,"Current file is not a match for the given config.",1343078806104
error,log,,,"Current file is not a match for the given config.",1343078806104
error,log,,,"Current file is not a match for the given config.",1343078806105
error,log,,,"Current file is not a match for the given config.",1343078806105
error,log,,,"Current file is not a match for the given config.",1343078806106
error,log,,,"Current file is not a match for the given config.",1343078806106
error,log,,,"Current file is not a match for the given config.",1343078806107
error,log,,,"Current file is not a match for the given config.",1343078806107
error,log,,,"Current file is not a match for the given config.",1343078806107
error,log,,,"Current file is not a match for the given config.",1343078806108
error,log,,,"Current file is not a match for the given config.",1343078806108
error,log,,,"Current file is not a match for the given config.",1343078806109
error,log,,,"Current file is not a match for the given config.",1343078806109
error,log,,,"Current file is not a match for the given config.",1343078806109
error,log,,,"Current file is not a match for the given config.",1343078806110
error,log,,,"Current file is not a match for the given config.",1343078806110
error,log,,,"Current file is not a match for the given config.",1343078806110
error,log,,,"Current file is not a match for the given config.",1343078806111
error,log,,,"Current file is not a match for the given config.",1343078806111
error,log,,,"Current file is not a match for the given config.",1343078806111
error,log,,,"Current file is not a match for the given config.",1343078806112
error,log,,,"Current file is not a match for the given config.",1343078806112
error,log,,,"Current file is not a match for the given config.",1343078806115
error,log,,,"Current file is not a match for the given config.",1343078806116
error,log,,,"Current file is not a match for the given config.",1343078806119
error,log,,,"Current file is not a match for the given config.",1343078806120
error,log,,,"Current file is not a match for the given config.",1343078806121
error,log,,,"Current file is not a match for the given config.",1343078806122
error,log,,,"Current file is not a match for the given config.",1343078806122
error,log,,,"Current file is not a match for the given config.",1343078806123
error,log,,,"Current file is not a match for the given config.",1343078806123
error,log,,,"Current file is not a match for the given config.",1343078806124
error,log,,,"Current file is not a match for the given config.",1343078806124
error,log,,,"Current file is not a match for the given config.",1343078806125
error,log,,,"Current file is not a match for the given config.",1343078806126
error,log,,,"Current file is not a match for the given config.",1343078806127
error,log,,,"Current file is not a match for the given config.",1343078806127
error,log,,,"Current file is not a match for the given config.",1343078806128
error,log,,,"Current file is not a match for the given config.",1343078806129
error,log,,,"Current file is not a match for the given config.",1343078806129
error,log,,,"Current file is not a match for the given config.",1343078806129
error,log,,,"Current file is not a match for the given config.",1343078806130
error,log,,,"Current file is not a match for the given config.",1343078806131
error,log,,,"Current file is not a match for the given config.",1343078806131
error,log,,,"Current file is not a match for the given config.",1343078806132
error,log,,,"Current file is not a match for the given config.",1343078806132
error,log,,,"Current file is not a match for the given config.",1343078806132
error,log,,,"Current file is not a match for the given config.",1343078806133
error,log,,,"Current file is not a match for the given config.",1343078806134
error,log,,,"Current file is not a match for the given config.",1343078806134
